"subjectid","featurename","activityname","meanvalue"
"14","tGravityAcc-mean()-Y","WALKING_DOWNSTAIRS",-5.1080993
"14","tGravityAccMag-mean()","WALKING_DOWNSTAIRS",9.5084408
"14","tGravityAccMag-std()","WALKING_DOWNSTAIRS",2.04518845
"14","fBodyAcc-mean()-X","WALKING_UPSTAIRS",-1.14022514444444
"14","fBodyAcc-mean()-Y","WALKING_UPSTAIRS",-1.82387435853659
"14","fBodyAcc-mean()-Z","WALKING_UPSTAIRS",0.221938505714286
"14","fBodyAcc-meanFreq()-X","WALKING_UPSTAIRS",-2.35650245333333
"14","fBodyAcc-meanFreq()-Y","WALKING_UPSTAIRS",-0.70862384556962
"14","fBodyAcc-meanFreq()-Z","WALKING_UPSTAIRS",-0.28439564047619
"14","fBodyAcc-std()-X","WALKING_UPSTAIRS",-0.97074535862069
"14","fBodyAcc-std()-Y","WALKING_UPSTAIRS",-3.7746533255814
"14","fBodyAcc-std()-Z","WALKING_UPSTAIRS",3.39079666388889
"14","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",-0.566075921052632
"14","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",1.72922804444444
"14","fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",-2.98918119333333
"14","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",-1.39529338428571
"14","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",-1.90563055918367
"14","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",-0.189995335087719
"14","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",-0.10647851875
"14","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",0.6536921
"14","fBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-3.4498587
"14","fBodyAccMag-mean()","WALKING_UPSTAIRS",-1.29674253703704
"14","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",-0.952391599186992
"14","fBodyAccMag-std()","WALKING_UPSTAIRS",-1.87691366
"14","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",1.01038446
"14","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",0.59552569382716
"14","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",0.156723422222222
"14","fBodyBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",-3.04321763333333
"14","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",1.64612540581395
"14","fBodyBodyGyroJerkMag-std()","WALKING_UPSTAIRS",1.7459108
"14","fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",-1.30335381944444
"14","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",-1.44558457575758
"14","fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",1.36664390666667
"14","fBodyGyro-mean()-X","WALKING_UPSTAIRS",-6.92225764
"14","fBodyGyro-mean()-Y","WALKING_UPSTAIRS",-0.792470740909091
"14","fBodyGyro-mean()-Z","WALKING_UPSTAIRS",0.352945245833333
"14","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",-3.43295229230769
"14","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",-3.10333574
"14","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",-1.21451956447368
"14","fBodyGyro-std()-X","WALKING_UPSTAIRS",-4.92089865
"14","fBodyGyro-std()-Y","WALKING_UPSTAIRS",3.32168153333333
"14","fBodyGyro-std()-Z","WALKING_UPSTAIRS",2.06380162222222
"14","tBodyAcc-mean()-X","WALKING_UPSTAIRS",5.59996305
"14","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-2.07236941289062
"14","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-7.06976076796117
"14","tBodyAcc-std()-X","WALKING_UPSTAIRS",-1.62327483448276
"14","tBodyAcc-std()-Y","WALKING_UPSTAIRS",-2.79478828095238
"14","tBodyAcc-std()-Z","WALKING_UPSTAIRS",0.954241951282051
"14","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",5.42331077211538
"14","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",0.231184423428571
"14","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",-0.420345601492537
"14","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",-0.57141188125
"14","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",0.521675715384615
"14","tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-1.00440121818182
"14","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",0.270552114285714
"14","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",0.836052888235294
"14","tBodyAccMag-mean()","WALKING_UPSTAIRS",-0.207812790909091
"14","tBodyAccMag-std()","WALKING_UPSTAIRS",0.5124404
"14","tBodyGyro-mean()-X","WALKING_UPSTAIRS",-2.39039960833333
"14","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-5.17681702712766
"14","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",6.44695014424242
"14","tBodyGyro-std()-X","WALKING_UPSTAIRS",-6.34019723333333
"14","tBodyGyro-std()-Y","WALKING_UPSTAIRS",0.0128285451612903
"14","tBodyGyro-std()-Z","WALKING_UPSTAIRS",-4.5139975173913
"14","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-6.88884917333333
"14","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-3.46216797286432
"14","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-3.78339919591837
"14","tBodyGyroJerk-std()-Y","WALKING_UPSTAIRS",-1.78647184
"14","tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",-1.62414885714286
"14","tBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",-3.04646316
"14","tBodyGyroJerkMag-std()","WALKING_UPSTAIRS",-1.76760468333333
"14","tBodyGyroMag-mean()","WALKING_UPSTAIRS",-3.03527138518518
"14","tBodyGyroMag-std()","WALKING_UPSTAIRS",-0.679213895238095
"14","tGravityAcc-mean()-X","WALKING_UPSTAIRS",-6.17066733076923
"14","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",-0.8566969425
"14","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",8.09116001666667
"14","tGravityAcc-std()-Y","WALKING_UPSTAIRS",-3.7884366
"14","tGravityAccMag-mean()","WALKING_UPSTAIRS",-0.207812790909091
"14","tGravityAccMag-std()","WALKING_UPSTAIRS",0.5124404
"15","fBodyBodyGyroMag-meanFreq()","LAYING",2.4742993
"15","fBodyAcc-mean()-Y","SITTING",-7.2851571
"15","fBodyAcc-meanFreq()-Y","SITTING",5.85736885
"15","fBodyAcc-meanFreq()-Z","SITTING",-0.88392255
"15","fBodyAcc-std()-Y","SITTING",-5.2802395
"15","fBodyAccJerk-meanFreq()-X","SITTING",7.3004464
"15","fBodyAccJerk-std()-X","SITTING",-8.5435445
"15","fBodyAccJerk-std()-Y","SITTING",8.73982285
"15","fBodyAccMag-mean()","SITTING",-3.9162435
"15","fBodyAccMag-meanFreq()","SITTING",1.0262235
"15","fBodyBodyGyroJerkMag-meanFreq()","SITTING",-1.67189735
"15","fBodyBodyGyroMag-meanFreq()","SITTING",5.6914309
"15","fBodyGyro-meanFreq()-X","SITTING",2.4113074
"15","fBodyGyro-meanFreq()-Z","SITTING",-2.1461896
"15","tBodyAcc-mean()-Y","SITTING",-0.087742475
"15","tBodyAcc-std()-Y","SITTING",-5.48153423333333
"15","tBodyAccJerk-mean()-Y","SITTING",-0.837004575
"15","tBodyAccJerk-mean()-Z","SITTING",-1.7730943375
"15","tBodyAccJerk-std()-Y","SITTING",5.3256521
"15","tBodyAccJerkMag-mean()","SITTING",3.1570143
"15","tBodyAccMag-mean()","SITTING",-5.8491156
"15","tBodyAccMag-std()","SITTING",-4.2777074
"15","tBodyGyro-mean()-X","SITTING",4.85474485
"15","tBodyGyro-mean()-Y","SITTING",9.5119418
"15","tBodyGyro-mean()-Z","SITTING",0.108869666666667
"15","tBodyGyroJerk-mean()-Y","SITTING",-4.188936175
"15","tGravityAcc-mean()-Z","SITTING",1.11857715
"15","tGravityAccMag-mean()","SITTING",-5.8491156
"15","tGravityAccMag-std()","SITTING",-4.2777074
"15","fBodyAcc-meanFreq()-Y","STANDING",6.3610576
"15","fBodyAccJerk-meanFreq()-X","STANDING",1.9345617
"15","tBodyAccJerk-mean()-Y","STANDING",-6.7747093
"15","tBodyAccJerk-mean()-Z","STANDING",0.98196575
"15","fBodyAcc-mean()-X","WALKING",-6.37628864597315
"15","fBodyAcc-mean()-Y","WALKING",-6.01554480036364
"15","fBodyAcc-mean()-Z","WALKING",-7.45757342361963
"15","fBodyAcc-meanFreq()-X","WALKING",-2.86731695976096
"15","fBodyAcc-meanFreq()-Y","WALKING",0.827537366666667
"15","fBodyAcc-meanFreq()-Z","WALKING",0.513793857976654
"15","fBodyAcc-std()-X","WALKING",-6.32978635141844
"15","fBodyAcc-std()-Y","WALKING",-6.45079755372549
"15","fBodyAcc-std()-Z","WALKING",-7.19114198518518
"15","fBodyAccJerk-mean()-X","WALKING",-7.12275586486486
"15","fBodyAccJerk-mean()-Y","WALKING",-6.95422238013937
"15","fBodyAccJerk-mean()-Z","WALKING",-8.1039591006135
"15","fBodyAccJerk-meanFreq()-X","WALKING",-0.584322765202703
"15","fBodyAccJerk-meanFreq()-Y","WALKING",-2.38056108382353
"15","fBodyAccJerk-meanFreq()-Z","WALKING",-1.09718021861472
"15","fBodyAccJerk-std()-X","WALKING",-6.8680915695082
"15","fBodyAccJerk-std()-Y","WALKING",-7.06516980177936
"15","fBodyAccJerk-std()-Z","WALKING",-8.45111060762195
"15","fBodyAccMag-mean()","WALKING",-5.85180924363057
"15","fBodyAccMag-meanFreq()","WALKING",0.996369766
"15","fBodyAccMag-std()","WALKING",-6.47403378611987
"15","fBodyBodyAccJerkMag-mean()","WALKING",-6.57976214527687
"15","fBodyBodyAccJerkMag-meanFreq()","WALKING",2.24257734247788
"15","fBodyBodyAccJerkMag-std()","WALKING",-6.70321124063492
"15","fBodyBodyGyroJerkMag-mean()","WALKING",-8.3680189402439
"15","fBodyBodyGyroJerkMag-meanFreq()","WALKING",1.31194393922414
"15","fBodyBodyGyroJerkMag-std()","WALKING",-8.49634463841463
"15","fBodyBodyGyroMag-mean()","WALKING",-7.32394493841463
"15","fBodyBodyGyroMag-meanFreq()","WALKING",-1.95641353
"15","fBodyBodyGyroMag-std()","WALKING",-7.13743318902821
"15","fBodyGyro-mean()-X","WALKING",-6.90324277079365
"15","fBodyGyro-mean()-Y","WALKING",-7.60711411006098
"15","fBodyGyro-mean()-Z","WALKING",-7.25652516573209
"15","fBodyGyro-meanFreq()-X","WALKING",-1.80535937333333
"15","fBodyGyro-meanFreq()-Y","WALKING",-2.62768196167883
"15","fBodyGyro-meanFreq()-Z","WALKING",-0.85834879103139
"15","fBodyGyro-std()-X","WALKING",-7.19809794117647
"15","fBodyGyro-std()-Y","WALKING",-7.46115417873754
"15","fBodyGyro-std()-Z","WALKING",-7.51696527195122
"15","tBodyAcc-mean()-X","WALKING",2.78788314342508
"15","tBodyAcc-mean()-Y","WALKING",0.7273855
"15","tBodyAcc-mean()-Z","WALKING",-1.247696974
"15","tBodyAcc-std()-X","WALKING",-6.37281499049296
"15","tBodyAcc-std()-Y","WALKING",-6.17720666054687
"15","tBodyAcc-std()-Z","WALKING",-7.07924682966361
"15","tBodyAccJerk-mean()-X","WALKING",1.0454408300813
"15","tBodyAccJerk-mean()-Y","WALKING",-0.0812859896226415
"15","tBodyAccJerk-mean()-Z","WALKING",-0.186244294444444
"15","tBodyAccJerk-std()-X","WALKING",-6.85697619464883
"15","tBodyAccJerk-std()-Y","WALKING",-6.74052936297578
"15","tBodyAccJerk-std()-Z","WALKING",-8.2804873501529
"15","tBodyAccJerkMag-mean()","WALKING",-6.94237595210356
"15","tBodyAccJerkMag-std()","WALKING",-6.55267103917197
"15","tBodyAccMag-mean()","WALKING",-6.27323744145455
"15","tBodyAccMag-std()","WALKING",-5.77850953142857
"15","tBodyGyro-mean()-X","WALKING",-0.45411905060241
"15","tBodyGyro-mean()-Y","WALKING",-1.13706613333333
"15","tBodyGyro-mean()-Z","WALKING",1.5713176377551
"15","tBodyGyro-std()-X","WALKING",-7.09311736149068
"15","tBodyGyro-std()-Y","WALKING",-7.33144681234177
"15","tBodyGyro-std()-Z","WALKING",-7.21826987530488
"15","tBodyGyroJerk-mean()-X","WALKING",-1.31997500460526
"15","tBodyGyroJerk-mean()-Y","WALKING",-0.765027367857143
"15","tBodyGyroJerk-mean()-Z","WALKING",-0.893310657425743
"15","tBodyGyroJerk-std()-X","WALKING",-7.31382711036585
"15","tBodyGyroJerk-std()-Y","WALKING",-8.53956592073171
"15","tBodyGyroJerk-std()-Z","WALKING",-7.95626198384146
"15","tBodyGyroJerkMag-mean()","WALKING",-8.05282669512195
"15","tBodyGyroJerkMag-std()","WALKING",-8.37120078079268
"15","tBodyGyroMag-mean()","WALKING",-6.74019705685619
"15","tBodyGyroMag-std()","WALKING",-6.93302893605016
"15","tGravityAcc-mean()-X","WALKING",7.2073287631746
"15","tGravityAcc-mean()-Y","WALKING",1.08785328701299
"15","tGravityAcc-mean()-Z","WALKING",0.236899481045752
"15","tGravityAcc-std()-X","WALKING",-9.68733398628049
"15","tGravityAcc-std()-Y","WALKING",-9.56369493993902
"15","tGravityAcc-std()-Z","WALKING",-9.47240058048781
"15","tGravityAccMag-mean()","WALKING",-6.27323744145455
"15","tGravityAccMag-std()","WALKING",-5.77850953142857
"15","fBodyAcc-mean()-X","WALKING_DOWNSTAIRS",1.110919
"15","fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.136195533333333
"15","fBodyAcc-meanFreq()-X","WALKING_DOWNSTAIRS",-0.00121858333333339
"15","fBodyAcc-meanFreq()-Y","WALKING_DOWNSTAIRS",1.24302365
"15","fBodyAcc-meanFreq()-Z","WALKING_DOWNSTAIRS",0.510118728571428
"15","fBodyAcc-std()-X","WALKING_DOWNSTAIRS",-2.94694465
"15","fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-0.11686416
"15","fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",-2.8933784
"15","fBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",4.333675775
"15","fBodyAccJerk-meanFreq()-X","WALKING_DOWNSTAIRS",7.1410906
"15","fBodyAccJerk-meanFreq()-Y","WALKING_DOWNSTAIRS",2.26410544
"15","fBodyAccJerk-meanFreq()-Z","WALKING_DOWNSTAIRS",-0.181914918181818
"15","fBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",0.1908551
"15","fBodyAccMag-meanFreq()","WALKING_DOWNSTAIRS",1.04485524545455
"15","fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",0.624804566666667
"15","fBodyBodyAccJerkMag-meanFreq()","WALKING_DOWNSTAIRS",3.22315646666667
"15","fBodyBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",-1.1162594
"15","fBodyBodyGyroJerkMag-meanFreq()","WALKING_DOWNSTAIRS",-0.882780725
"15","fBodyBodyGyroMag-meanFreq()","WALKING_DOWNSTAIRS",-1.75503037777778
"15","fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-8.1802819
"15","fBodyGyro-meanFreq()-X","WALKING_DOWNSTAIRS",-0.764636088888889
"15","fBodyGyro-meanFreq()-Y","WALKING_DOWNSTAIRS",3.44462362222222
"15","fBodyGyro-meanFreq()-Z","WALKING_DOWNSTAIRS",0.607410553846154
"15","fBodyGyro-std()-Y","WALKING_DOWNSTAIRS",-2.94565873333333
"15","tBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-3.32347222
"15","tBodyAcc-std()-X","WALKING_DOWNSTAIRS",2.07193656666667
"15","tBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-0.0415478999999998
"15","tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",2.89931695
"15","tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",5.29265094666667
"15","tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",0.0111524641304347
"15","tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",-8.6592745
"15","tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",5.78273966666667
"15","tBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",-3.1326373
"15","tBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",4.9914227
"15","tBodyAccMag-mean()","WALKING_DOWNSTAIRS",-7.79509565
"15","tBodyAccMag-std()","WALKING_DOWNSTAIRS",7.466377
"15","tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-1.1430174
"15","tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",2.03116146
"15","tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",1.87336319
"15","tBodyGyro-std()-Y","WALKING_DOWNSTAIRS",5.3679551
"15","tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",-0.8779257625
"15","tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",1.61780729166667
"15","tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.4913808375
"15","tBodyGyroMag-mean()","WALKING_DOWNSTAIRS",-5.16485855
"15","tBodyGyroMag-std()","WALKING_DOWNSTAIRS",-4.97460235
"15","tGravityAcc-mean()-Z","WALKING_DOWNSTAIRS",4.1971582
"15","tGravityAccMag-mean()","WALKING_DOWNSTAIRS",-7.79509565
"15","tGravityAccMag-std()","WALKING_DOWNSTAIRS",7.466377
"15","fBodyAcc-mean()-X","WALKING_UPSTAIRS",-1.66081925357143
"15","fBodyAcc-mean()-Y","WALKING_UPSTAIRS",-2.26230282244898
"15","fBodyAcc-mean()-Z","WALKING_UPSTAIRS",-8.78520455
"15","fBodyAcc-meanFreq()-X","WALKING_UPSTAIRS",0.361531904225352
"15","fBodyAcc-meanFreq()-Y","WALKING_UPSTAIRS",-0.572888845098039
"15","fBodyAcc-meanFreq()-Z","WALKING_UPSTAIRS",1.15539761290323
"15","fBodyAcc-std()-X","WALKING_UPSTAIRS",0.112883665853658
"15","fBodyAcc-std()-Y","WALKING_UPSTAIRS",-0.0280846306451612
"15","fBodyAcc-std()-Z","WALKING_UPSTAIRS",-8.911982925
"15","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",-0.760197275
"15","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-0.856743818918919
"15","fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",-1.45950165
"15","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",0.739608510714286
"15","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",-0.0198478196078431
"15","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",1.33243428023256
"15","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",1.48525615454545
"15","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.444790104651163
"15","fBodyAccMag-mean()","WALKING_UPSTAIRS",-6.92208036153846
"15","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",0.180487927586207
"15","fBodyAccMag-std()","WALKING_UPSTAIRS",6.07116591818182
"15","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",1.87027202777778
"15","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",1.37295305777778
"15","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",1.96548909090909
"15","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",1.0614001127907
"15","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",-2.76126652987013
"15","fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",-4.3293854
"15","fBodyGyro-mean()-X","WALKING_UPSTAIRS",-3.73270919166667
"15","fBodyGyro-mean()-Z","WALKING_UPSTAIRS",-4.81930391428571
"15","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",0.0888961193548387
"15","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",-1.98579046444444
"15","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",0.128955368131868
"15","fBodyGyro-std()-X","WALKING_UPSTAIRS",-3.27399324
"15","fBodyGyro-std()-Y","WALKING_UPSTAIRS",0.3001018
"15","tBodyAcc-mean()-X","WALKING_UPSTAIRS",9.0218788
"15","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-1.97780124889706
"15","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-7.34414407820513
"15","tBodyAcc-std()-X","WALKING_UPSTAIRS",-1.4094371325
"15","tBodyAcc-std()-Y","WALKING_UPSTAIRS",0.237963477419355
"15","tBodyAcc-std()-Z","WALKING_UPSTAIRS",1.9598701
"15","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",6.27448537960199
"15","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",1.36922351273885
"15","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",0.169201320588235
"15","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",1.29855637407407
"15","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.431830265714286
"15","tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-9.7312807
"15","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-1.63867166666667
"15","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",4.09442846153846
"15","tBodyAccMag-mean()","WALKING_UPSTAIRS",-0.8412510875
"15","tBodyAccMag-std()","WALKING_UPSTAIRS",-6.62264632727273
"15","tBodyGyro-mean()-X","WALKING_UPSTAIRS",-2.3862199877193
"15","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-5.73885308269231
"15","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",6.59941022211982
"15","tBodyGyro-std()-X","WALKING_UPSTAIRS",-2.85880198333333
"15","tBodyGyro-std()-Y","WALKING_UPSTAIRS",-8.16551335
"15","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-6.81381433571429
"15","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-3.53736265833333
"15","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-4.20036634657534
"15","tBodyGyroMag-mean()","WALKING_UPSTAIRS",-3.9648965037037
"15","tBodyGyroMag-std()","WALKING_UPSTAIRS",-4.81358044285714
"15","tGravityAcc-mean()-X","WALKING_UPSTAIRS",-8.31286356923077
"15","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",0.833800475
"15","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",5.00119865348837
"15","tGravityAccMag-mean()","WALKING_UPSTAIRS",-0.8412510875
"15","tGravityAccMag-std()","WALKING_UPSTAIRS",-6.62264632727273
"16","fBodyAcc-mean()-Y","SITTING",-3.4154156
"16","fBodyAcc-mean()-Z","SITTING",2.9925948
"16","fBodyAcc-meanFreq()-Y","SITTING",2.1228854
"16","fBodyAcc-meanFreq()-Z","SITTING",4.0551053
"16","fBodyAcc-std()-X","SITTING",2.6755522
"16","fBodyAccJerk-meanFreq()-Y","SITTING",-1.6232171
"16","fBodyAccJerk-std()-X","SITTING",4.9239062
"16","fBodyBodyAccJerkMag-mean()","SITTING",7.8498035
"16","fBodyBodyAccJerkMag-meanFreq()","SITTING",5.6468894
"16","fBodyBodyGyroJerkMag-meanFreq()","SITTING",9.1557091
"16","fBodyGyro-meanFreq()-X","SITTING",3.6091245
"16","fBodyGyro-meanFreq()-Z","SITTING",7.5113021
"16","tBodyAcc-mean()-Y","SITTING",1.22494663333333
"16","tBodyAccJerk-mean()-Y","SITTING",-0.648461475
"16","tBodyAccJerk-mean()-Z","SITTING",-0.000872905263157881
"16","tBodyAccMag-mean()","SITTING",-5.5324969
"16","tBodyGyro-mean()-X","SITTING",-6.1718027
"16","tBodyGyroJerk-mean()-X","SITTING",-1.9321499
"16","tBodyGyroJerk-mean()-Y","SITTING",7.54675055
"16","tBodyGyroJerk-mean()-Z","SITTING",9.6571553
"16","tGravityAccMag-mean()","SITTING",-5.5324969
"16","tBodyAccJerk-mean()-Y","STANDING",5.9331149
"16","tBodyAccJerk-mean()-Z","STANDING",-0.19974725
"16","fBodyAcc-mean()-X","WALKING",-7.76624282114804
"16","fBodyAcc-mean()-Y","WALKING",-7.02664842378223
"16","fBodyAcc-mean()-Z","WALKING",-7.15214042662722
"16","fBodyAcc-meanFreq()-X","WALKING",-3.10378652857143
"16","fBodyAcc-meanFreq()-Y","WALKING",-0.354420316153846
"16","fBodyAcc-meanFreq()-Z","WALKING",0.424687605791506
"16","fBodyAcc-std()-X","WALKING",-6.76432066797753
"16","fBodyAcc-std()-Y","WALKING",-6.8281043420904
"16","fBodyAcc-std()-Z","WALKING",-6.95810461135647
"16","fBodyAccJerk-mean()-X","WALKING",-7.67060754
"16","fBodyAccJerk-mean()-Y","WALKING",-7.54134259862259
"16","fBodyAccJerk-mean()-Z","WALKING",-7.5589216739011
"16","fBodyAccJerk-meanFreq()-X","WALKING",-0.395499988141026
"16","fBodyAccJerk-meanFreq()-Y","WALKING",-2.64089573782772
"16","fBodyAccJerk-meanFreq()-Z","WALKING",-2.22015145936396
"16","fBodyAccJerk-std()-X","WALKING",-7.73694965086207
"16","fBodyAccJerk-std()-Y","WALKING",-7.40431138794521
"16","fBodyAccJerk-std()-Z","WALKING",-7.83461473736264
"16","fBodyAccMag-mean()","WALKING",-7.13497843323615
"16","fBodyAccMag-meanFreq()","WALKING",0.848620719215686
"16","fBodyAccMag-std()","WALKING",-7.66175849294118
"16","fBodyBodyAccJerkMag-mean()","WALKING",-7.5415949216763
"16","fBodyBodyAccJerkMag-meanFreq()","WALKING",2.93357736568266
"16","fBodyBodyAccJerkMag-std()","WALKING",-7.79009665321637
"16","fBodyBodyGyroJerkMag-mean()","WALKING",-8.7277228273224
"16","fBodyBodyGyroJerkMag-meanFreq()","WALKING",1.9812930794964
"16","fBodyBodyGyroJerkMag-std()","WALKING",-8.86533212213115
"16","fBodyBodyGyroMag-mean()","WALKING",-8.1712881920765
"16","fBodyBodyGyroMag-meanFreq()","WALKING",-0.641412461279461
"16","fBodyBodyGyroMag-std()","WALKING",-8.04057669643836
"16","fBodyGyro-mean()-X","WALKING",-7.91924022767123
"16","fBodyGyro-mean()-Y","WALKING",-8.15962130027322
"16","fBodyGyro-mean()-Z","WALKING",-7.56286641721311
"16","fBodyGyro-meanFreq()-X","WALKING",-1.81881177655678
"16","fBodyGyro-meanFreq()-Y","WALKING",-2.11450629509434
"16","fBodyGyro-meanFreq()-Z","WALKING",-0.738067994160584
"16","fBodyGyro-std()-X","WALKING",-8.04991831502732
"16","fBodyGyro-std()-Y","WALKING",-8.09421448142077
"16","fBodyGyro-std()-Z","WALKING",-7.60927350741758
"16","tBodyAcc-mean()-X","WALKING",2.80029962320442
"16","tBodyAcc-mean()-Y","WALKING",-0.02038485
"16","tBodyAcc-mean()-Z","WALKING",-1.17502659479554
"16","tBodyAcc-std()-X","WALKING",-6.96153844318182
"16","tBodyAcc-std()-Y","WALKING",-6.83928040028818
"16","tBodyAcc-std()-Z","WALKING",-6.95884204177215
"16","tBodyAccJerk-mean()-X","WALKING",1.13877866960784
"16","tBodyAccJerk-mean()-Y","WALKING",0.145246404597701
"16","tBodyAccJerk-mean()-Z","WALKING",-0.00382004414414417
"16","tBodyAccJerk-std()-X","WALKING",-7.72457619130435
"16","tBodyAccJerk-std()-Y","WALKING",-7.40713685123967
"16","tBodyAccJerk-std()-Z","WALKING",-7.72197257335165
"16","tBodyAccJerkMag-mean()","WALKING",-7.47595736779661
"16","tBodyAccJerkMag-std()","WALKING",-7.68712166023392
